Offer_Price,Total_Shares,QIB,HNI,RII,Issue_Size,Ipo_Success,,
591.78,3433146,1345859,1009131,1078156,2031667140,1,,
338.25,4841549,1916913,1024497,1900139,1637653949,1,,
1250.99,4871039,1640277,549996,2680766,6093621079,1,,
89.67,221544,106526,34399,80619,19865850.48,1,,
1317.91,688214,392163,168311,127740,907004112.7,1,,
458.92,2544425,1387555,644277,512593,1167687521,0,,
1132.17,1049966,360739,214943,474284,1188740006,0,,
94.39,4822177,2378824,507020,1936333,455165287,1,,
819.62,2251807,1126868,598250,526689,1845626053,0,,
879.04,3034046,917658,371547,1744841,2667047796,1,,
821.65,190411,60751,25030,104630,156451198.2,1,,
1325.06,3705723,1666462,1093023,946238,4910305318,1,,
463.61,4989393,2360718,748964,1879711,2313132489,1,,
1236.89,1226026,584705,196422,444899,1516459299,1,,
54.61,4056223,2280205,1078746,697272,221510338,1,,
1059.62,3409523,1561017,759488,1089018,3612798761,1,,
550.58,400146,192595,79865,127686,220312384.7,0,,
752.21,4106219,2270350,948703,887166,3088738994,0,,
177.77,447415,208177,65850,173388,79536964.55,1,,
622.3,2152558,1228192,398284,526082,1339536843,1,,
1490.98,1123118,665019,119749,338350,1674546476,1,,
566.96,2099432,752531,618332,728569,1190293967,1,,
491.89,1768115,540408,433862,793845,869718087.4,1,,
1110.53,2519283,874988,334534,1309761,2797739350,1,,
465.98,1146951,616364,341786,188801,534456227,0,,
596.56,4011839,2259660,427215,1324964,2393302674,1,,
958.75,287988,123838,64403,99747,276108495,1,,
794.41,3923611,2349226,684678,889707,3116955815,1,,
721.42,646683,322181,135296,189206,466530049.9,1,,
1399.26,2865419,1619547,341419,904453,4009466190,1,,
830.71,3655437,1920926,508811,1225700,3036608070,1,,
1065.82,3216410,1568356,487057,1160997,3428114106,1,,
929.48,3420572,1787967,442564,1190041,3179353263,0,,
112.55,4040981,1262450,678104,2100427,454812411.6,1,,
832.84,1433860,444077,358248,631535,1194175962,1,,
1294.43,2646718,1205330,554939,886449,3425991181,0,,
1237.54,1590056,601737,343392,644927,1967757902,0,,
1368.86,814727,418482,152554,243691,1115247201,0,,
1176.9,4240862,2304532,482939,1453391,4991070488,1,,
508.41,1459785,871841,357762,230182,742169291.9,1,,
1222.17,281879,153243,78388,50248,344504057.4,1,,
1030.36,3497449,1457670,679631,1360148,3603631552,1,,
414.67,2288071,919853,331259,1036959,948794401.6,1,,
874.88,2839920,1282309,603771,953840,2484589210,1,,
836.07,3547714,2104750,858494,584470,2966137244,1,,
989.49,4893775,2003907,604461,2285407,4842341425,1,,
586.16,2147286,747506,270385,1129395,1258653162,1,,
1228.44,4840203,2647980,1154934,1037289,5945898973,0,,
542.97,2014169,773954,318593,921622,1093633342,1,,
184.8,4135787,2456886,790983,887918,764293437.6,1,,
149.43,2133159,796828,539491,796840,318757949.4,1,,
1120.57,4633718,1435644,1034880,2163194,5192405379,1,,
1152.64,3594351,1701554,502139,1390658,4142992737,1,,
858.42,1801608,976057,510697,314854,1546536339,0,,
1283.96,1875407,759287,222364,893756,2407947572,1,,
980.5,808989,438384,201137,169468,793213714.5,1,,
478.51,1313054,560704,337929,414421,628309469.5,1,,
1004.8,1418321,792511,182365,443445,1425128941,0,,
1412.87,1518163,686632,301687,529844,2144966958,1,,
705.25,720502,294981,157080,268441,508134035.5,1,,
1476.7,222447,71421,42688,108338,328487484.9,1,,
869.55,2730717,1118929,526253,1085535,2374494967,1,,
716.72,1692939,701749,392241,598949,1213363240,0,,
1101.7,1370187,678020,265578,426589,1509535018,1,,
773.53,3479554,2019897,1031436,428221,2691539406,1,,
66.35,1281755,519569,159012,603174,85044444.25,1,,
651.4,973429,558170,133330,281929,634091650.6,0,,
740.63,1663323,985645,188246,489432,1231906913,1,,
253.58,1881372,882101,453152,546119,477078311.8,1,,
430.86,1411994,711555,218444,481995,608371734.8,1,,
757.63,3146113,1778170,560508,807435,2383589592,1,,
1499.5,1111574,479644,302041,329889,1666805213,1,,
404.23,4785023,2440769,630359,1713895,1934249847,1,,
1151.07,2871691,1433483,682510,755698,3305517359,1,,
873.34,4793734,2534164,723452,1536118,4186559652,1,,
781.52,1498913,583688,374580,540645,1171430488,0,,
1479.93,2258735,1205401,502081,551253,3342769689,1,,
181.06,911758,446788,266341,198629,165082903.5,1,,
977.83,4066397,1934011,1207732,924654,3976244979,1,,
923.3,793188,311673,201626,279889,732350480.4,1,,
324.39,2729517,826652,811235,1091630,885428019.6,1,,
927.52,3607275,2055798,495602,1055875,3345819708,1,,
951.51,1435018,747145,168673,519200,1365433977,1,,
1087.5,1931526,1021016,415871,494639,2100534525,1,,
397.64,4141577,1723051,458627,1959899,1646856678,0,,
734.05,2473027,1438374,474108,560545,1815325469,1,,
792.65,1047064,437392,210709,398963,829955279.6,1,,
456.66,538408,292797,100875,144736,245869397.3,1,,
1292.37,4349156,1706451,881918,1760787,5620718740,0,,
107.61,1724635,886200,299748,538687,185587972.4,1,,
601.78,3338933,1300121,848578,1190234,2009303101,1,,
1037.31,943363,540910,132762,269691,978559873.5,1,,
650.7,1429514,660994,240595,527925,930184759.8,0,,
469.74,3010401,1361760,790352,858289,1414105766,1,,
1211.08,426857,242006,95917,88934,516957975.6,1,,
1034.75,1186961,358784,145669,682508,1228207895,1,,
1305.65,3172216,955100,483807,1733309,4141803820,0,,
1000.51,543988,272081,99698,172209,544265433.9,0,,
75.04,2472526,1002140,616690,853696,185538351,1,,
1014.6,1169456,413611,318607,437238,1186530058,1,,
806.66,958220,499372,252319,206529,772957745.2,1,,
1344.3,3405638,1729137,1006152,670349,4578199163,1,,
677.45,3807899,2061558,631081,1115260,2579661178,1,,
512.66,1635784,625355,351726,658703,838601025.4,1,,
448.49,928320,322836,261386,344098,416342236.8,1,,
281.58,3171924,1594429,610170,967325,893150359.9,1,,
1476.17,679691,272597,146109,260985,1003339463,0,,
284.03,478391,255466,52215,170710,135877395.7,1,,
1428.22,1763511,966573,207569,589369,2518681680,1,,
712.38,1026432,359849,259642,406941,731209628.2,1,,
909.78,2000292,1069311,596355,334626,1819825656,1,,
152.78,2636180,1473409,483350,679421,402755580.4,1,,
629.04,1410828,517519,310091,583218,887467245.1,1,,
523.09,269747,82192,65067,122488,141101958.2,1,,
1050.23,3993632,2003533,553695,1436404,4194232135,1,,
1471.68,172582,52994,49664,69924,253985477.8,1,,
496.55,2051713,967160,452308,632245,1018778090,1,,
1440.26,3929796,1724494,828713,1376589,5659927987,1,,
1368.87,628871,204843,106010,318018,860842645.8,1,,
1113.3,4606887,1583763,785288,2237836,5128847297,1,,
669.06,3543850,1125552,694047,1724251,2371048281,1,,
390.33,2499295,1492478,668029,338788,975549817.3,1,,
668.58,4214143,1417869,1045204,1751070,2817491727,1,,
218.41,2101846,747185,479691,874970,459064184.9,1,,
455.9,3493480,1394972,441775,1656733,1592677532,1,,
1041.94,623322,372188,158159,92975,649464124.7,1,,
1103.28,1746901,733581,326810,686510,1927320935,1,,
195.46,864384,314899,163798,385687,168952496.6,1,,
425.82,4567815,1618588,930156,2019071,1945066983,1,,
994.32,919938,358274,269308,292356,914712752.2,1,,
213.57,3333841,1396113,506119,1431609,712008422.4,1,,
1405.15,461638,273786,65407,122445,648670635.7,0,,
88.28,882285,268616,97703,515966,77888119.8,1,,
302.51,4453021,1605177,853564,1994280,1347083383,1,,
587.64,2008443,1188776,343412,476255,1180241445,1,,
234.73,4696529,2269997,777700,1648832,1102416252,1,,
562.1,2215776,1235565,292591,687620,1245487690,1,,
1062.49,4879091,2477990,867951,1533150,5183985397,1,,
793.57,2248441,765244,672203,810994,1784295324,1,,
1086.07,1033167,418696,201467,413004,1122091684,1,,
911.3,2130307,847120,237560,1045627,1941348769,1,,
573.25,310231,143523,38011,128697,177839920.8,1,,
62.48,1959962,640496,299971,1019495,122458425.8,1,,
155.74,2596959,1172847,388294,1035818,404450394.7,1,,
978.67,3870602,1202332,801332,1866938,3788042059,1,,
737.54,1658548,508109,171156,979283,1223245492,1,,
873.71,852914,347581,240983,264350,745199490.9,1,,
461.02,2309323,1104348,480005,724970,1064644089,1,,
516.59,2105430,1232783,440133,432514,1087644084,1,,
857.18,4442371,1879152,618070,1945149,3807911574,1,,
145.25,818411,275436,116685,426290,118874197.8,1,,
396.86,1211811,534360,310589,366862,480919313.5,1,,
260.67,4451084,2474301,1009386,967397,1160264066,1,,
969.95,1138736,473500,159760,505476,1104516983,1,,
1066.26,2713043,878972,344074,1489997,2892809229,0,,
432.34,3874968,2115214,621683,1138071,1675303665,0,,
302.77,3404545,1837271,913868,653406,1030794090,1,,
334.54,236837,90343,30889,115605,79231449.98,1,,
413.4,2331232,790318,409232,1131682,963731308.8,1,,
1244.36,2945913,1633053,404009,908851,3665776301,1,,
619.78,1668586,596361,429328,642897,1034156231,1,,
1147.48,1337154,748427,246155,342572,1534357472,0,,
108.33,3000438,1538210,860348,601880,325037448.5,1,,
876.67,3457027,1973000,535659,948368,3030671860,1,,
489.6,543287,285108,108319,149860,265993315.2,1,,
1491.85,1228028,553665,179039,495324,1832033572,1,,
919.35,3989361,1874188,407396,1707777,3667619035,1,,
524.44,405000,162551,88209,154240,212398200,1,,
998.34,4551615,2436380,1093930,1021305,4544059319,1,,
235.79,1262306,478148,309429,474729,297639131.7,1,,
153.12,3969633,1639296,475955,1854382,607830205,1,,
1469.92,3978951,1637296,1049805,1291850,5848739654,1,,
1269.43,2314881,1145777,616555,552549,2938579388,1,,
116.87,4263519,1374606,478341,2410572,498277465.5,1,,
121.64,1301140,464087,161831,675222,158270669.6,1,,
104.31,1625668,849610,221256,554802,169573429.1,1,,
676.71,494509,182603,70324,241582,334639185.4,1,,
1002.26,4666995,2474633,716896,1475466,4677542409,0,,
722.47,4441636,1351106,858298,2232232,3208948761,1,,
936.79,1611977,639808,377146,595023,1510083934,0,,
712.71,559771,225843,96093,237835,398954389.4,1,,
1202.54,3327391,1895973,558872,872546,4001320773,0,,
648.36,2382958,1077724,587380,717854,1545014649,1,,
535.25,4193730,1557474,711733,1924523,2244693983,1,,
71.71,543672,200011,70289,273372,38986719.12,1,,
124.33,2351299,1010304,514715,826280,292337004.7,1,,
1097.61,1199620,663958,178854,356808,1316714908,1,,
666.59,1934031,1064858,517618,351555,1289205724,1,,
1043.58,3982787,1469855,451678,2061254,4156356857,1,,
1105.68,693277,369876,89306,234095,766542513.4,1,,
80.3,720286,244123,91098,385065,57838965.8,1,,
284.96,4926180,2267685,1442798,1215697,1403764253,1,,
1417.65,1087718,465532,290061,332125,1542003423,1,,
157.8,3459802,1498285,522911,1438606,545956755.6,1,,
1166.07,530139,283395,101615,145129,618179183.7,1,,
1220.83,2560169,1059799,527260,973110,3125531120,1,,
1164.56,2865449,1538825,446585,880039,3336987287,1,,
1258.39,1531401,595226,259426,676749,1927099704,1,,
1414.6,4815479,1607020,838293,2370166,6811976593,1,,
720.6,2703974,1480049,631258,592667,1948483664,1,,
792.53,2249424,776448,527408,945568,1782736003,1,,
1413.19,865820,374996,148312,342512,1223568166,1,,
439.39,4964494,2568958,1215955,1179581,2181349019,0,,
1093.18,1915202,857103,540565,517534,2093660522,1,,
368.93,4834971,2353702,490339,1990930,1783765851,0,,
496,4229557,1652761,529042,2047754,2097860272,1,,
534.88,4798212,2473637,775514,1549061,2566467635,1,,
98.34,3769987,1914726,1015459,839802,370740521.6,1,,
858.85,1204494,403474,302919,498101,1034479672,1,,
1248.64,1975667,1131829,456725,387113,2466896843,1,,
1295.84,729555,269244,102545,357766,945386551.2,1,,
815.41,885646,302056,161779,421811,722164604.9,0,,
515.94,4737961,1794773,540713,2402475,2444503598,1,,
1336.98,3474759,1477785,451834,1545140,4645683288,1,,
841.71,3536661,1476477,783622,1276562,2976842930,0,,
743.54,3713344,1843908,1030800,838636,2761019798,1,,
401.09,388442,130559,100435,157448,155800201.8,1,,
433.07,4178108,2341136,796808,1040164,1809413232,0,,
1364.09,2423484,1203687,293811,925986,3305850290,1,,
684.69,3590708,1492894,495920,1601894,2458521861,1,,
695.91,1341411,442400,154030,744981,933501329,1,,
414.5,4483116,2590712,663546,1228858,1858251582,1,,
1323.86,4428730,1354642,675343,2398745,5863018498,1,,
74.35,214029,85928,50891,77210,15913056.15,1,,
788.33,3888796,1928763,1105819,854214,3065654551,1,,
1317.62,1684570,642500,469831,572239,2219623123,1,,
529.12,154557,77889,18769,57899,81779199.84,0,,
1164.13,2293872,1191201,306917,795754,2670365211,1,,
145.09,2384767,915723,469287,999757,346005844,1,,
940.06,2622425,1051179,598543,972703,2465236846,1,,
1305.06,4660285,2425315,898978,1335992,6081951542,1,,
627.54,3951567,1198751,1184854,1567962,2479766355,1,,
676.8,3057105,1083557,740568,1232980,2069048664,1,,
584.24,630075,316153,150071,163851,368115018,1,,
986.59,4159788,2069953,549482,1540353,4104005243,0,,
161.98,3120914,997269,837141,1286504,505525649.7,1,,
1093.62,131498,52587,36354,42557,143808842.8,1,,
723.95,3153557,1440878,760168,952511,2283017590,1,,
710.72,4831842,1859615,928048,2044179,3434086746,0,,
695.29,1499322,548678,372339,578305,1042463593,1,,
875.71,1506016,757334,208773,539909,1318833271,0,,
861.65,715836,370172,106341,239323,616800089.4,1,,
335.66,1433715,450571,182177,800967,481240776.9,1,,
1131.8,2422238,1372720,652668,396850,2741488968,1,,
1105.58,1027315,357506,164775,505034,1135778918,0,,
397.92,2354849,1179847,625979,549023,937041514.1,0,,
106.97,2633370,1157435,493681,982254,281691588.9,1,,
763.12,4827945,2248101,1004443,1575401,3684301388,0,,
379.63,734079,240106,101920,392053,278678410.8,1,,
76.22,4033077,1532100,858623,1642354,307401128.9,1,,
1178.25,2369396,925506,382344,1061546,2791740837,1,,
637.24,1653935,896304,481217,276414,1053953539,0,,
840.86,4737676,2759276,1247212,731188,3983722241,1,,
1020.96,1884218,581339,211513,1091366,1923711209,1,,
1322.09,3050209,1153457,494145,1402607,4032650817,1,,
103.81,1826084,596169,409513,820402,189565780,1,,
821.39,823058,474985,127580,220493,676051610.6,1,,
871.09,2052157,1143470,369456,539231,1787613441,1,,
868.44,4369287,2256402,1054076,1058809,3794463602,1,,
190.77,4301730,1992663,1096982,1212085,820641032.1,0,,
1007.38,3388591,1791967,671866,924758,3413598802,1,,
434.15,3127599,958031,381611,1787957,1357847106,1,,
171.97,244714,99735,35117,109862,42083466.58,1,,
336.45,3847935,1385371,477764,1984800,1294637731,1,,
329.92,911547,476979,130227,304341,300737586.2,1,,
664.91,4390868,2444630,1005485,940753,2919532042,1,,
442.86,1515846,779884,437667,298295,671307559.6,1,,
1358.17,3294079,1327305,596007,1370767,4473919275,1,,
1074.65,1240629,472945,234542,533142,1333241955,1,,
872.12,2350381,714880,697987,937514,2049814278,1,,
538.23,1733539,723028,465237,545274,933042696,1,,
849.71,1978990,846337,306484,826169,1681567593,1,,
151.04,1689892,952026,352228,385638,255241287.7,1,,
307.33,3172923,1217224,564708,1390991,975134425.6,1,,
1337.07,253996,85696,58284,110016,339610431.7,1,,
1012.73,266271,159062,33644,73565,269660629.8,1,,
930.35,2197754,856342,570172,771240,2044680434,1,,
191.61,4493849,2673777,666818,1153254,861066406.9,1,,
671.4,2634156,844725,406805,1382626,1768572338,1,,
500.96,1439303,597647,357250,484406,721033230.9,1,,
1007.91,2535484,860598,413431,1261455,2555539678,1,,
1232.07,3129309,1127565,330261,1671483,3855527740,1,,
1062.93,4202354,1525856,626624,2049874,4466808137,0,,
1289.57,4493638,1530974,477975,2484689,5794860756,1,,
795.48,4058662,2402324,1165397,490941,3228584448,1,,
1217.34,1602408,613098,410119,579191,1950675355,0,,
1399.3,4668456,2247316,1233428,1187712,6532570481,1,,
312.25,939587,404785,215313,319489,293386040.8,1,,
577.01,4030923,1262417,492989,2275517,2325882880,1,,
1440.83,407029,169421,76774,160834,586459594.1,0,,
822.49,4462792,2520501,1133764,808527,3670601792,1,,
862.19,2716370,1466908,335492,913970,2342027050,1,,
1070.05,1250468,478123,157888,614457,1338063283,1,,
1429.43,1524966,578538,164967,781461,2179832149,1,,
173.68,4067525,1371224,752251,1944050,706447742,1,,
115.93,4203727,1934599,657975,1611153,487338071.1,1,,
367.47,3348814,1962089,488260,898465,1230588681,1,,
106.49,4488973,1542980,730822,2215171,478030734.8,1,,
98.43,3614307,1775162,601733,1237412,355756238,1,,
227.36,4805712,1479413,1161802,2164497,1092626680,1,,
1402.78,737085,441673,181791,113621,1033968096,0,,
311.51,540214,191213,56237,292764,168282063.1,1,,
602.84,605351,261106,80349,263896,364929796.8,1,,
1017.32,1752675,1023787,382368,346520,1783031331,1,,
267.71,897871,459312,238242,200317,240369045.4,1,,
702.02,4327410,2487954,838796,1000660,3037928368,1,,
688.19,3799606,2165244,867798,766564,2614850853,1,,
1071.7,195008,110778,41965,42265,208990073.6,1,,
893.32,1518155,740344,220726,557085,1356198225,1,,
979.72,4589058,2184996,1059049,1345013,4495991904,1,,
602.15,365467,133479,64204,167784,220065954,1,,
765.76,3184362,1733310,602414,848638,2438457045,1,,
612.3,2746035,1447127,723270,575638,1681397230,1,,
1238.17,1049504,566469,119858,363177,1299464368,1,,
252.86,1384695,494767,231996,657932,350133977.7,1,,
1371.71,4009220,2052048,819584,1137588,5499487166,1,,
235.3,1916096,820654,494297,601145,450857388.8,1,,
218.72,3879013,1790995,765947,1322071,848417723.4,1,,
684.84,2294197,757595,268425,1268177,1571157873,1,,
848.74,4908897,2820484,857955,1230458,4166377240,0,,
959.54,3680053,2204496,1065806,409751,3531158056,1,,
548.54,4609885,2361695,891316,1356874,2528706318,1,,
1468.43,3016191,1547469,877256,591466,4429065350,0,,
1302.58,1487668,471776,363796,652096,1937806583,0,,
1015.2,152053,64956,27561,59536,154364205.6,1,,
377.72,2344227,954141,445533,944553,885461422.4,1,,
490.03,3181234,1299505,944112,937617,1558900097,1,,
681.54,3524680,1290806,660678,1573196,2402210407,0,,
1304.26,2347605,1406499,494345,446761,3061887297,1,,
282.9,1882910,1065450,262319,555141,532675239,1,,
1075.19,1757319,626082,288197,843040,1889451816,1,,
1390.04,2539521,1106373,619616,813532,3530035771,1,,
1064.63,2512425,1265457,553304,693664,2674803028,1,,
607.97,2301714,1015802,509495,776417,1399373061,1,,
1060.85,4509926,1648459,899637,1961830,4784354997,1,,
1472.5,4803552,2276107,743097,1784348,7073230320,1,,
1410.14,3560250,2019126,854675,686449,5020450935,1,,
552.73,3413612,1786193,743582,883837,1886805761,1,,
1198.71,2632827,1234297,502586,895944,3155996053,1,,
715.74,159015,90734,30126,38155,113813396.1,0,,
1046.65,1158180,375317,213859,569004,1212209097,0,,
830.92,4792211,1548917,944247,2299047,3981943964,1,,
1469.72,2998079,909271,482677,1606131,4406336668,1,,
670.34,2840317,1127973,295608,1416736,1903978098,1,,
293.23,1022242,357396,201222,463624,299752021.7,1,,
119.78,1570826,748840,220835,601151,188153538.3,1,,
831.87,3666610,1118823,872575,1675212,3050142861,1,,
578.77,871153,281762,134706,454685,504197221.8,0,,
1297.87,2334638,1222651,283845,828142,3030056621,0,,
1271.63,2176361,785834,355792,1034735,2767525938,1,,
1128.81,551240,280705,87138,183397,622245224.4,1,,
663.52,720066,302427,170860,246779,477778192.3,1,,
710.7,4798799,1947825,1240938,1610036,3410506449,1,,
1411.65,2896069,1082740,671586,1141743,4088235804,1,,
625.23,2455846,840306,317903,1297637,1535468595,1,,
225.37,395326,222909,96485,75932,89094620.62,1,,
1163.33,1083634,364599,242676,476359,1260623941,1,,
